,User_ID,User_Name,Text,Location,Followers_Count,Friends_Count,Statuses_Count,Favourites_Count,Listed_Count,Retweet_Count,Created_at,verified,Label
0,1.5691076874090578e+18,DGBCHGO,"@_wtf_woman @wischj @jimmy_dore @BenjaminNorton @RaniaKhalek @BrianBeckerDC Whether it be the Hunter laptop story,… https://t.co/FwEisHJrHk","Chicago,IL",9.0,179.0,238.0,582.0,0.0,0.0,Sun Aug 14 15:30:53 +0000 2022,0.0,WomanInTech
1,1.5691050271463875e+18,riley 🚹🪶,"@SeleneSerina idgaf if shes a woman, she just isnt taskmaster without the personality and her backstory sucks compa… https://t.co/gGetD0NdzI",18 ,156.0,338.0,7670.0,97002.0,0.0,0.0,Tue Dec 01 06:59:08 +0000 2020,0.0,WomanInTech
2,1.5691020714244915e+18,megbot,"Congrats, you think pregnant people should have less woman in tech roles in your company than there are only like 4… https://t.co/juAmOnHCTP",a heroku dyno,25.0,39.0,19466.0,181.0,9.0,0.0,Wed Apr 22 18:17:02 +0000 2015,0.0,WomanInTech
3,1.56910057234697e+18,slim_dev,"@Daviowhite May God help us all. 😂💔 Chai, to be tech bros. See as i dey admire person woman","Sokoto, Nigeria",448.0,551.0,1377.0,1413.0,1.0,0.0,Tue Feb 07 01:20:05 +0000 2017,0.0,WomanInTech
4,1.5690959004248064e+18,Olga M. Gonzalez,"Killer of Michigan woman missing for 33 years identified using genealogy technology, officials say https://t.co/B3xZEwCaEG via @nbcnews","Miami, FL",1374.0,2434.0,125712.0,150551.0,24.0,0.0,Sat Sep 17 06:42:53 +0000 2011,0.0,WomanInTech
5,1.5690851070503567e+18,Arit Developer 👩🏽‍💻🇺🇸🇳🇬,"👀👀👀!!!

THE @shaundai is following me?

🎉🎉🎉

(The win for me is an organic follow from a Black woman in Tech that I… https://t.co/RS3J7QXm7P",The DMV 🏙 ,6003.0,288.0,4194.0,13308.0,52.0,2.0,Wed Sep 12 18:15:23 +0000 2018,0.0,WomanInTech
6,1.5690851025290732e+18,Marsha-calm&upset,"@tech_52 Thanks Jim, you’re oh SO correct!
The American people argued this Pro-Choice thing 50-80 years ago, we did… https://t.co/TLVTXAt2W1","Seattle, WA",239.0,509.0,1665.0,12328.0,0.0,0.0,Wed Jun 29 21:59:46 +0000 2022,0.0,WomanInTech
7,1.5690747615564554e+18,We For News,"Redmi battery explosion allegedly kills Delhi-NCR woman, Xiaomi probing incident

#RedmiBatteryExplosion #Redmi6A… https://t.co/yhhHGTPtEz","New Delhi, India",4618.0,77.0,354912.0,4562.0,252.0,0.0,Wed Apr 15 04:38:55 +0000 2015,0.0,WomanInTech
8,1.5690699201384366e+18,Vox,"The world of female tech founders is small. In place of systemic power, they turn to whisper networks, where word o… https://t.co/JrDZite8o5",,1046636.0,167.0,145485.0,4320.0,16650.0,9.0,Sun Feb 16 15:46:00 +0000 2014,1.0,WomanInTech
9,1.5690634223310725e+18,Cajsa 💙💛,"@dsimons1 @Christin210 @me_idealist 893 #RepublicanSexualPredators
Joe Lonsdale, Tech Millionaire &amp; GOP donor was a… https://t.co/Qd0AJE6D3w",Second Life,14729.0,7241.0,173403.0,371116.0,124.0,0.0,Sat Aug 30 02:12:47 +0000 2008,0.0,WomanInTech
10,1.569054055024005e+18,Molly 🍵 Goblin App,@cathie5000 I love your mission for Eden West and I really believe in what you're doing (and you as a person). You'… https://t.co/zFplwjb8ak,Portland Maine,1315.0,4097.0,2214.0,8600.0,14.0,0.0,Tue May 24 05:46:07 +0000 2022,0.0,WomanInTech
11,1.5690533072972104e+18,"Adam M. Koppekin, Criminal Defense","I remember the cab ride was with my friend Darren, a visiting professor from Cal Tech and a woman who happened to l… https://t.co/wi8wd3cRzb","Los Angeles, CA",273.0,766.0,2641.0,2982.0,1.0,0.0,Mon Mar 23 23:48:59 +0000 2015,0.0,WomanInTech
12,1.569048992654459e+18,keshin,@HotForMoot JWAWT (Jewish White Attractive Woman in Tech),,161.0,673.0,2333.0,26738.0,3.0,0.0,Tue May 12 04:27:02 +0000 2020,0.0,WomanInTech
13,1.5690454552789402e+18,Eileen Clancy,I sat next to a woman who grew up in a Hasidic community upstate during a months-long tech boot camp. She left her… https://t.co/hnELhkRlkO,,6768.0,6587.0,273624.0,288467.0,181.0,0.0,Thu Aug 29 23:29:21 +0000 2013,0.0,WomanInTech
14,1.5690327828395172e+18,Cloudflare,"In collaboration with Afroflare employee resource group at Cloudflare, join us on October 6, as we bring together a… https://t.co/xHr9c2O6Pe",270+ cities in 100+ countries,164790.0,5856.0,43379.0,5242.0,2334.0,3.0,Fri Apr 17 17:58:28 +0000 2009,1.0,WomanInTech
15,1.569032493927641e+18,LC Miller (She/Her),First time I recall seeing a commercial depicting a black woman as a #CIO. Thank you @comcastbusiness 🙏🏽 for sharin… https://t.co/UpJctm2oLO,"Portland, OR",347.0,383.0,450.0,1715.0,1.0,1.0,Fri Nov 08 01:15:18 +0000 2019,0.0,WomanInTech
16,1.569024380679721e+18,KDB.Tech⚙,"As a woman y do u look like medusa?
Why does ur body also cost less than a Netflix subscription💀 https://t.co/vB25XZqYo9",,587.0,941.0,5179.0,2779.0,0.0,0.0,Tue Jun 21 11:14:18 +0000 2022,0.0,WomanInTech
17,1.5690236016340623e+18,Irene Castro,"Sunday = After church and a workout, An Iced PSL, Simply Southern Shirt, and Ruby On Rails Learning. Also thinking… https://t.co/pKe7PaEowl","North Carolina, USA",1270.0,4857.0,6358.0,48498.0,1.0,0.0,Wed Dec 20 21:36:39 +0000 2017,0.0,WomanInTech
18,1.569022075624657e+18,Liz Smith🌻,@GwenieThinks @ImSpeaking13 Same. I marched for ERA IN D.C. on 7-9-78. I am apoplectic over Dobbs. I am aggrieved b… https://t.co/sY2eGJAaPi,Over the Rainbow,3471.0,4176.0,10492.0,29497.0,2.0,0.0,Mon May 08 21:52:24 +0000 2017,0.0,WomanInTech
19,1.569017045215322e+18,port-harcourt tailor,"Please I need an advice…what business,craft,tech field can a woman learn and start earning good money in 1 year or two years","Port Harcourt, Nigeria",4945.0,3143.0,26781.0,34680.0,11.0,2.0,Tue Oct 15 18:19:21 +0000 2013,0.0,WomanInTech
20,1.5690032117253652e+18,Connor Lipke,Every woman in North Carolina is a vet tech.,"Syracuse, NY ➡️ Wilmington, NC",377.0,139.0,3901.0,3967.0,0.0,2.0,Fri Jul 30 02:29:33 +0000 2021,0.0,WomanInTech
21,1.568999701482963e+18,bhavik bhavsar,"Redmi 6A explosion allegedly kills woman, Xiaomi investigating incident - DNA India https://t.co/hjCZbcBLoz #bhavikbhavsar #tech",india,444.0,614.0,90641.0,351.0,67.0,0.0,Fri Apr 02 13:46:22 +0000 2010,0.0,WomanInTech
22,1.5689952682590986e+18,mig,"@SeleneSerina Idk about that one, I hate the robot and tech use to simulate taskmasters ability, also the sympathy… https://t.co/PrKWuTgfXv",,293.0,783.0,5011.0,59518.0,2.0,0.0,Wed Jul 07 17:35:38 +0000 2021,0.0,WomanInTech
23,1.5689944228342374e+18,DGBCHGO,@_wtf_woman @wischj @jimmy_dore @BenjaminNorton @RaniaKhalek @BrianBeckerDC Doesn't AOC claim to be a socialist? Wa… https://t.co/yw66CqtFkD,"Chicago,IL",9.0,179.0,238.0,582.0,0.0,0.0,Sun Aug 14 15:30:53 +0000 2022,0.0,WomanInTech
24,1.5689928217045934e+18,POCIT,"5 Common Feelings Being A Woman Of Color In Tech

https://t.co/8QSNn7guOm",,29299.0,520.0,21013.0,9075.0,578.0,0.0,Mon Aug 17 21:33:15 +0000 2015,1.0,WomanInTech
25,1.5689927068437914e+18,Jennifer M. Moleski,"2/2 
I'm on the fence about the DSM, aside from that skepticism, isn't that odd?

Historically my computers glitch,… https://t.co/um9uTG5k2R",,2299.0,150.0,1579.0,9710.0,11.0,0.0,Wed Apr 24 19:27:29 +0000 2019,0.0,WomanInTech
26,1.5689898956324987e+18,Anointing Obuh,@ruonaidjenughwa My tech woman,,498.0,358.0,2493.0,2870.0,3.0,0.0,Tue Sep 30 10:54:49 +0000 2014,0.0,WomanInTech
27,1.568989421235589e+18,WNY Labor Today,"New news article posted: Via MOXY, The Voice Of Women In Infrastructure - HVAC Tech Laura Grant Says https://t.co/f0B6xmD7mJ","Buffalo, NY",492.0,0.0,14305.0,0.0,20.0,0.0,Tue Sep 08 19:45:32 +0000 2009,0.0,WomanInTech
28,1.568985257948418e+18,meowgan,@GestaltSea tech support woman that u can summon in combat,she/her ~ 20,554.0,525.0,42671.0,100475.0,14.0,0.0,Wed Nov 23 16:13:33 +0000 2016,0.0,WomanInTech
29,1.5689816691593093e+18,Megan Nyvold 🌴,@gulaaid Can a woman in tech not wear a skeleton onesie and carve a pumpkin in September?,"Miami, FL",1032.0,679.0,2206.0,3154.0,17.0,0.0,Wed Sep 09 18:35:12 +0000 2020,0.0,WomanInTech
30,1.5689805015156122e+18,Haru,"photographic full body portrait of a 26 year old young cybernetic woman the 2020s , symmetrical facial features, re… https://t.co/r1ZwVMth1C",,0.0,0.0,31.0,1.0,0.0,0.0,Sat Nov 04 10:15:03 +0000 2017,0.0,WomanInTech
31,1.5689721605295636e+18,EL SI RUS 7th,"White women has been dominating the technology industry for years, very rarely you see a tech mogul married to a black woman","Houma, LA",8544.0,13.0,10493.0,127.0,3.0,0.0,Sat Jun 05 00:31:34 +0000 2010,0.0,WomanInTech
32,1.5689678557016392e+18,Rakesh 🙈🙉🙊,"When people wonder why I get passionate about tech in emergencies, it’s because of how frustrated I was on that day… https://t.co/G4AKUA1ECZ","Bainbridge Island, WA",2777.0,3898.0,39705.0,20725.0,152.0,2.0,Sat Mar 07 21:50:16 +0000 2009,0.0,WomanInTech
33,1.5689648154391593e+18,Jyoti Singh,"Pls rethink before buying a Redmi phone.. @RedmiIndia
@RedMiphone  Kindly improve the quality of ur phones… https://t.co/P9cL0Y778n","Pune, India",21.0,183.0,111.0,127.0,0.0,0.0,Sun May 06 09:35:52 +0000 2018,0.0,WomanInTech
34,1.568964808552366e+18,Carly Sagan,“Investors preferred entrepreneurial ventures pitched by a man than an identical pitch from a woman by a rate of 68… https://t.co/JXVjwU7okG,Gliese 436b,377.0,765.0,1986.0,8971.0,4.0,1.0,Sat Aug 22 20:11:23 +0000 2020,0.0,WomanInTech
35,1.568963341296767e+18,WebHub69 Update,"Women dies after #Redmi6A smartphone exploded near her face while sleeping

Read more:- https://t.co/zR7wGP5NDp https://t.co/kir0nSDvGM",,61.0,395.0,1392.0,1509.0,1.0,0.0,Fri Aug 19 05:04:41 +0000 2022,0.0,WomanInTech
36,1.568963142910382e+18,Heathen,"@JoJoFromJerz Correct, Fauci didn't create it, he funded the creation.
The Vaccines do a lot of things, like change… https://t.co/gr3nGQKhfI",Village Hidden in the Grass,61.0,466.0,1995.0,3185.0,0.0,0.0,Tue Aug 23 18:51:13 +0000 2016,0.0,WomanInTech
37,1.568960049191555e+18,D. Tienos,Always speak up and ask questions (especially when you’re the boss). https://t.co/HLC587LIyO #womenintech #tech,,78.0,97.0,1195.0,72.0,56.0,0.0,Sat Jul 16 16:18:26 +0000 2011,0.0,WomanInTech
38,1.5689526956286525e+18,Susan Kramer,"@J_Schiavo I met a woman radiology tech who got shingles in her eye. It affected her vision, but she said the worst… https://t.co/SnHNVN5J8e","Durham, NC",2552.0,2665.0,166727.0,97016.0,8.0,0.0,Mon Jun 27 17:18:20 +0000 2011,0.0,WomanInTech
39,1.5689484332343951e+18,CCurrie,"after I read the book, I'm putting myself out on a limb, but I heard, don't ask how, I'm not an aerospace tech, a b… https://t.co/Gjo46cp6kP",,5.0,32.0,9483.0,1.0,0.0,0.0,Fri Jul 09 12:54:15 +0000 2021,0.0,WomanInTech
40,1.5689434670066893e+18,🖤AYOZIE 🖤,@AnitaNejo @web3ladies My woman in Tech 💻😎,Ikorodu Island ,86.0,30.0,24.0,127.0,0.0,0.0,Fri Aug 11 11:30:03 +0000 2017,0.0,WomanInTech
41,1.5689383613138043e+18,Safety Forum,"Woman Dies After Redmi 6A Smartphone Exploded Near Her Face While Sleeping, Claims YouTuber https://t.co/ycZYGKLTdz… https://t.co/5KMOE0yMW4",,11.0,52.0,307.0,131.0,0.0,0.0,Wed Jan 30 10:40:20 +0000 2019,0.0,WomanInTech
42,1.5689368454210355e+18,Eldico 🦇🦇,"@Taffyebuka Continue deceiving yourself Ebuka👏

Meanwhile history was removed from Nigerian schools when an Igbo wo… https://t.co/mjuplGpm3z","Lagos, Nigeria",1436.0,1497.0,4003.0,7246.0,0.0,0.0,Thu Aug 12 17:26:55 +0000 2021,0.0,WomanInTech
43,1.568932932731175e+18,Boo Su-Lyn,"As a general rule, I like disrupters and innovators, whether in tech, health care, or politics or democracy. 

Muda… https://t.co/7syaUe0QLB",Kuala Lumpur,12430.0,1126.0,27652.0,3325.0,105.0,11.0,Tue May 05 13:37:59 +0000 2009,1.0,WomanInTech
44,1.5689324337472348e+18,NBC Asian America,"After a woman went on an anti-Asian rant, angry social media users sought justice. 

Google directed them to the wr… https://t.co/EtvzjIwGPG",NBCAsianAmerica@nbcuni.com,37911.0,489.0,37398.0,4279.0,646.0,6.0,Fri May 30 16:13:29 +0000 2014,1.0,WomanInTech
45,1.5689300867994378e+18,Majesty Group,"I’m not the type of woman that will ask you for money..

I’m the type that will ask you to teach me how to make mon… https://t.co/GqSaygQirW",In the hands of the Omniscient,250.0,30.0,2269.0,2372.0,0.0,0.0,Sun Apr 25 14:17:31 +0000 2021,0.0,WomanInTech
46,1.5689299979640873e+18,manddy,"@Goldensyrup_ We no blame u 
I’ve seen why people hate doyin
Later u will tell the other party what Dey said 
Woman in Tech in the potopoto",,19.0,109.0,584.0,1584.0,0.0,0.0,Fri Feb 04 17:14:32 +0000 2022,0.0,WomanInTech
47,1.568924424304304e+18,BrandNew Autie,"I have to bring my own equipment and hope that it all connects to projectors alright, and, that the projectors will… https://t.co/DM84WAnSXF","Dublin City, Ireland",492.0,401.0,296.0,615.0,6.0,0.0,Wed May 11 17:09:55 +0000 2022,0.0,WomanInTech
48,1.5689174843334e+18,Viktoh,@dorcas_tunmise Fine tech woman.,,94.0,185.0,228.0,9438.0,0.0,0.0,Wed Aug 19 17:01:25 +0000 2020,0.0,WomanInTech
49,1.5689104785832428e+18,Bird News 🕵🏼‍♂️,"Woman dies after Redmi 6A explodes at night; YouTuber shares pics of damaged phone

https://t.co/4Jn0LIoYU4 https://t.co/HM1CEyKz03",,448.0,6.0,28469.0,31.0,1.0,0.0,Sun Jan 12 19:54:17 +0000 2020,0.0,WomanInTech
50,1.5689070508846612e+18,ÀdùkéAdé 🦋,"My sister: please build an e-commerce website for me 
Me:  you’ll pay me the  exact amount I charge others, this is… https://t.co/gOJRT0lF3l",Tech world ,2883.0,745.0,4835.0,5109.0,0.0,0.0,Tue Apr 14 20:52:03 +0000 2020,0.0,WomanInTech
51,1.568896944059056e+18,Spha Ndimande,@Matodzi_Muloiwa @MichaelBucwa Woman in Tech💪🔥,"Cape Town, South Africa",2526.0,3273.0,2892.0,73449.0,0.0,0.0,Tue Apr 21 21:15:26 +0000 2020,0.0,WomanInTech
52,1.5688811784297595e+18,Vedvrat Shikarpur - Freelance Content Writer ✍️,"This is amazing for two reasons:
1. Another Indian-origin CEO, BUT this is the first for an advertising and marketi… https://t.co/X1gxtuNWew","Pune, Maharashtra, India🇮🇳",1418.0,1989.0,36213.0,53333.0,53.0,0.0,Sat Aug 28 08:49:31 +0000 2010,0.0,WomanInTech
53,1.5688761997363978e+18,ibc tech,Palestinian woman armed with knife arrested at Jerusalem-area checkpoint https://t.co/9uZIbm4SA6,,24.0,78.0,1397.0,0.0,0.0,0.0,Sun Jul 31 21:40:55 +0000 2022,0.0,WomanInTech
54,1.5688718316539945e+18,TMS-EE,@CEOofWES @WES1919 @EqualEngineers I remember the quick switch to Cranfield one yr after finding asbestos in origin… https://t.co/xE31TN1kg0,"Bedford, England",270.0,1302.0,2847.0,4573.0,5.0,0.0,Tue Feb 03 18:44:08 +0000 2015,0.0,WomanInTech
55,1.568870524775977e+18,Doh-zy,"@Giftjes Gift you really deserve this gift, You have shown passion for tech over the years, as a woman of Tech you… https://t.co/Rzn4a7oHqA",,6.0,80.0,14.0,7.0,0.0,0.0,Tue Jul 07 16:30:34 +0000 2015,0.0,WomanInTech
56,1.5688567575728988e+18,u8Lord,"@solaadio Tech is blood money. A man's social hierarchy can change in a minute, that's why most men choose the righ… https://t.co/KxkyclQRwg","Lagos, Nigeria",137.0,124.0,1743.0,9457.0,2.0,0.0,Fri Jan 05 07:18:18 +0000 2018,0.0,WomanInTech
57,1.5688391014614426e+18,Favour Babajamu Esq.,"@lohwis Woman in Tech
Strong black African woman

💪🏾💪🏾💪🏾",Somewhere in Nigeria,1157.0,721.0,5742.0,5325.0,2.0,0.0,Wed Aug 24 14:24:29 +0000 2011,0.0,WomanInTech
58,1.5688279222739395e+18,.,"@Ms_Christenn @raIphIauren Said by Christine (Woman in Tech), 2019 https://t.co/H4szoKvgo9",localhost:8000,5315.0,1711.0,97081.0,157552.0,2.0,0.0,Tue Dec 31 18:26:19 +0000 2013,0.0,WomanInTech
59,1.568823870941184e+18,Problematic Bleeder,"@CathyYoung63 My thoughts? Another male born, autistic person, in the tech field thinks they're a woman. Could not have seen it coming. 🙄",Around the bend,801.0,807.0,9934.0,25800.0,5.0,0.0,Thu May 22 18:22:51 +0000 2008,0.0,WomanInTech
60,1.5688023971489055e+18,Alejandro Peña Nieves ☕,"Killer of Michigan woman missing for 33 years identified using genealogy technology, officials say

#USA… https://t.co/kgONQ74X1S",Venezuela,519.0,2261.0,24626.0,1817.0,11.0,0.0,Mon Jun 22 15:36:00 +0000 2009,0.0,WomanInTech
61,1.5687996131714007e+18,Juliet B,"Such a wholesome moment. This has been a FANTASTIC day of football. So many top 25 upsets, Bama won, Wvu loss, Tech… https://t.co/BOVpZHyssa",,413.0,418.0,2896.0,12031.0,1.0,0.0,Fri Jun 01 12:34:08 +0000 2018,0.0,WomanInTech
62,1.5687985258734223e+18,Lisa Severn 🏳️‍🌈,"Contain your jealousy but I got followed by a 'GILF lover' today

Another onlyfans niche unlocked I guess, and more… https://t.co/07CCjBwQuh","Manchester, England 🟨🟥 ",2670.0,778.0,15586.0,61409.0,9.0,0.0,Wed May 07 10:08:51 +0000 2014,0.0,WomanInTech
63,1.5687957501545103e+18,José Cabrera ✊🏽 😷 WFH,11 I hope his dead friend shows up after having been absorbed by the alien tech and looks like that bionic woman from Superman 3.,"LA, CA",359.0,150.0,11303.0,31.0,15.0,0.0,Tue Apr 07 21:03:49 +0000 2009,0.0,WomanInTech
64,1.5687886191747564e+18,This is a Blast,"Herbert Morrison Tech security guard stabbed in fight with woman over dress code...

Read More:… https://t.co/9f63ZgzwU9",Jamaica,31433.0,0.0,8464.0,0.0,29.0,0.0,Mon Dec 14 18:41:35 +0000 2020,0.0,WomanInTech
65,1.568787159980671e+18,"James Gingerich, @Expeflow #WorkEasier #RPA","‘This is why women leave tech industry’, says woman who got fired because. (Live Mint) #WomenInTech… https://t.co/yF7WXMWAtt","Waterloo, Ontario Canada",105747.0,98617.0,454110.0,25405.0,1271.0,1.0,Tue Jun 24 17:20:55 +0000 2008,0.0,WomanInTech
66,1.5687826311391683e+18,WWDA Youth Network,"🌟 Sunday Disability Spotlight   
Listen to this podcast! Melanie Tran is a user experience web designer and social… https://t.co/n8Eik6w4mj",Australia,844.0,579.0,3625.0,2414.0,16.0,2.0,Wed Jun 17 14:11:44 +0000 2015,0.0,WomanInTech
67,1.56877997288158e+18,Kirlominbar,@0xVatnik Do you really trust tech companies with their value judgements on who is a desirable woman? Look at the a… https://t.co/b6X0LgWpbU,,215.0,427.0,4787.0,4765.0,0.0,0.0,Tue Dec 07 23:04:50 +0000 2021,0.0,WomanInTech
68,1.5687630586334413e+18,Memi 🥃 || !lurk,@bethannon @michelleames @NewYorkerLaura @heyamberhinds @camikaos @metalandcoffee_ @allie_nimmons Y'all 😭 Thanks fo… https://t.co/fTB0Rhxn08,"California, USA",165.0,153.0,920.0,1324.0,10.0,0.0,Thu Dec 08 06:46:10 +0000 2016,0.0,WomanInTech
69,1.568758877042385e+18,Emma,"https://t.co/dfPNK6Nnqf
His followers are all over a  woman's page
like vultures  picking on  a dead woman  can't e… https://t.co/ZbrY1oHPQs",USA,47.0,33.0,2589.0,3638.0,0.0,0.0,Sat Nov 24 17:35:16 +0000 2012,0.0,WomanInTech
70,1.568751983418286e+18,robobitch,to make a show about a woman &amp; her son marrying a genius tech creating billionaire who has 3 bionic children named… https://t.co/ZfqiiiFlNm,them. autizzy.,63.0,61.0,1640.0,10237.0,4.0,0.0,Mon Jun 14 19:37:59 +0000 2021,0.0,WomanInTech
71,1.5687516659639992e+18,Jamaica Gleaner,A security guard at Herbert Morrison Technical High School in St James was reportedly stabbed in his left shoulder… https://t.co/PKaVZc6Zea,Jamaica,335108.0,694.0,186190.0,284.0,1411.0,4.0,Mon May 18 20:04:59 +0000 2009,0.0,WomanInTech
72,1.568751247616004e+18,Dominic21563,whitelist Splendid @DevToProduct @NoirAgency @Nfttrader00 @rawme___ @CuriousTarv @Woman_NFT_Art @jtamagini… https://t.co/Ktl7HDea9F,,0.0,0.0,17.0,0.0,0.0,0.0,Sat Aug 06 06:25:52 +0000 2022,0.0,WomanInTech
73,1.5687384766815683e+18,Pauvre âme solitaire #Alertiste 🤯,@laurenancona I’m an autistic woman working in tech and I don’t earn much money because I’m now too tired to work m… https://t.co/3MpziITGVZ,France,154.0,598.0,14448.0,13477.0,0.0,0.0,Sat Nov 27 13:40:12 +0000 2021,0.0,WomanInTech
74,1.5687379729919795e+18,Joe Murgia,@RyanSprague51 @thaxter I just interviewed said woman (Emma Woods) and will interview her again bc we had tech issu… https://t.co/MF34Cybv0d,"Las Vegas, NV",28383.0,710.0,39661.0,17576.0,239.0,0.0,Fri Jan 15 21:13:54 +0000 2021,0.0,WomanInTech
75,1.5687349408707133e+18,Your Favorite FinTech Recruiter,"I'm not a woman in tech, I just like fast paced changing environments that bring me energy and make me think.",New York City ,471.0,1043.0,7093.0,10277.0,13.0,0.0,Sat Mar 12 14:16:31 +0000 2011,0.0,WomanInTech
76,1.568726587649966e+18,Dr. Nicki Washington,"The silence in the CS community from the non-Black, alleged ""advocates"" in naming tech bro #3's weaponization of hi… https://t.co/sCPq3HRnlU","Durham, NC",9408.0,2900.0,28697.0,31573.0,147.0,13.0,Wed Feb 10 00:13:56 +0000 2010,0.0,WomanInTech
77,1.568721692628816e+18,Barron Nel,Herbert Morrison Tech security guard stabbed in fight with woman over dress code… https://t.co/6rehVetzBU,"Brisbane, Queensland",1752.0,1553.0,98819.0,209.0,111.0,0.0,Tue Mar 17 15:55:59 +0000 2009,0.0,WomanInTech
78,1.568716700337709e+18,Ryan Tamares ,"""So TikTok Got Me Fired"": Woman In The Tech Industry Loses Her New Job After Her Employer Finds Her TikTok Account… https://t.co/P9TdQjKTN8","Stanford, CA",1194.0,1093.0,109337.0,33477.0,154.0,0.0,Fri Sep 25 05:25:56 +0000 2009,0.0,WomanInTech
79,1.5687125203905413e+18,John A Brown,"@TheWordsmithKC talking, like at book clubs. An attractive woman's thoughtful smile, a fleeting glance; the sublimi… https://t.co/YUHGNT9D6U","Philadelphia, PA, USA",33.0,153.0,385.0,185.0,0.0,0.0,Wed Apr 06 23:18:22 +0000 2022,0.0,WomanInTech
80,1.5687114913977713e+18,BallAllNight,MOVIE REVIEW: Viola Davis’ ‘The Woman King’ Is A Love Song To Strong Black Women And Possibly Best Film Of The Year… https://t.co/beicel7bKl,"Dallas, TX",699.0,354.0,10878.0,1521.0,2.0,0.0,Fri Jan 21 09:44:17 +0000 2011,0.0,WomanInTech
81,1.568711257410134e+18,❛ 𝗺𝗼𝗿𝗮𝗻𝗮 𝗳𝗲𝗿𝗿𝗼𝘀 .,"“ let`s go home, robyn.  i`ve had enough of blood &amp;. money. ”  that is exactly what she hates about piltover &amp;. abo… https://t.co/M2eyMldWD7","tea  .ᐟ  she ` her , 26",17.0,18.0,491.0,600.0,0.0,0.0,Tue Aug 02 19:30:38 +0000 2022,0.0,WomanInTech
82,1.5687098942699807e+18,JP 💙,"@CreaksandCracks @urdaddylul @Dxejaxk @flackoohh We have malls, weed, better food, better woman, earlier access to… https://t.co/gaW3rR8cot",,410.0,46.0,1643.0,2176.0,2.0,0.0,Sat Mar 21 04:15:10 +0000 2015,0.0,WomanInTech
83,1.568702467738841e+18,Mark Rendle 🇺🇦,Pity the person who had to take the tech support call from this woman. https://t.co/HXq2LB7Poy,A pale blue dot,9739.0,2711.0,40153.0,7572.0,346.0,0.0,Sun Feb 22 16:31:48 +0000 2009,0.0,WomanInTech
84,1.5686854447827804e+18,Ali Jo,"I’m just a woman
looking at a tech conference
begging them to define the dress code🙏🏼",,514.0,741.0,3926.0,80145.0,0.0,0.0,Wed Mar 12 23:37:53 +0000 2014,0.0,WomanInTech
85,1.568680526776619e+18,EHLIEN SEWPERSTAR,@Pandora_1177 @hekyma @SoulofVal That’s why you have to also be tech savvy as a woman…. Use a VPN. Take off locatio… https://t.co/NAVkq5Ka1G,USA,165.0,1332.0,5255.0,34294.0,1.0,0.0,Thu Sep 10 12:33:20 +0000 2009,0.0,WomanInTech
86,1.5686766143087575e+18,Majesty Group,"@Ogechiishere I’m a top-tier lady that is  created with numerous endearing qualities..
I possess every trait a perf… https://t.co/7Y0ifY2bEn",In the hands of the Omniscient,250.0,30.0,2269.0,2372.0,0.0,1.0,Sun Apr 25 14:17:31 +0000 2021,0.0,WomanInTech
87,1.568676375963308e+18,Soumik Roy,Viola Davis stars in 'The Woman King' at Toronto Film Festival https://t.co/levorKj9Bx https://t.co/afxYkumFNv #tech,"Toronto, Canada",5590.0,4462.0,44253.0,3614.0,133.0,0.0,Sat Mar 28 22:48:12 +0000 2009,0.0,WomanInTech
88,1.5686752556898058e+18,Rizkey,"@DawsePaws Maybe thats the STAND BY SCREEN to the ai interactive Storyfile Corporations vision where "" funeral goer… https://t.co/dCc0EUEfxr",,266.0,188.0,11028.0,11552.0,5.0,0.0,Mon Jan 07 21:49:37 +0000 2013,0.0,WomanInTech
89,1.568657482737922e+18,Layden Robinson,"A seductive, tech woman and FBI cyber expert's relationship is on the rocks. Season the dish with domestic terroris… https://t.co/wKJFulYEtB","San Diego, CA",86554.0,95206.0,853577.0,170660.0,1650.0,0.0,Sun May 24 22:04:27 +0000 2009,0.0,WomanInTech
90,1.5686571868213903e+18,Layden Robinson,"A seductive, tech woman and FBI cyber expert's relationship is on the rocks. Season the dish with domestic terroris… https://t.co/ni5mI4MHU0","San Diego, CA",86554.0,95206.0,853577.0,170660.0,1650.0,0.0,Sun May 24 22:04:27 +0000 2009,0.0,WomanInTech
91,1.5686482303127634e+18,Princess.,Ha.a f. I’m a woman in tech now pls 😂. https://t.co/fWoFRpZkjT,"Johannesburg, South Africa",1932.0,200.0,47075.0,10723.0,3.0,0.0,Sun May 07 14:04:03 +0000 2017,0.0,WomanInTech
92,1.568646918850646e+18,B I G H E N C H 👨🏽‍💻👊🏾,"@Sportybroker @OGBENI_BAMBAM Big mummy 💯☺️😊❤️
You woman to fine",Nigeria,200.0,56.0,4086.0,2241.0,0.0,0.0,Wed Apr 24 13:19:06 +0000 2019,0.0,WomanInTech
93,1.5686431011278397e+18,{ Joel McGill },@engineering_bae Perhaps 🤔 how you built your confidence in the tech space as a woman of color. Or  pros and cons o… https://t.co/kSTbhOmFD1,"Washington, DC",388.0,526.0,1132.0,2309.0,8.0,0.0,Fri Apr 10 19:10:17 +0000 2020,0.0,WomanInTech
